"mz","intensity","rt"
351.1847,645716,562
351.1868,56351,1004
351.1826,256052,356
351.1852,1111444,789
351.202,25532,287
351.1977,28607,399
351.2176,1209891,487
351.2217,2256819,832
351.2419,3974433,932
351.2409,48741,1053
351.2353,172086,745
351.2414,63227,1146
351.2546,257197,754
351.2844,29278,967
351.2909,99008,999
351.3639,20017,1135
351.3721,63033,838
351.3685,14331,393
352.0216,21217,594
352.0769,32578,553
352.1836,39064,382
352.1882,95632,554
352.1891,22228,789
352.2211,235697,459
352.2247,833034,855
352.2432,307597,933
352.2863,31573,805
353.0048,65533,642
353.1608,14768,338
353.1647,36842,671
353.1602,20988,464
353.1814,688578,706
353.1836,37323,997
353.1969,386693,441
353.1858,52013,540
353.2057,89326427,748
353.1981,766225,430
353.2191,113478,855
353.2334,1771315,595
353.2701,668621,864
353.2701,46218,709
353.2697,17038,1098
353.3068,1352669,1051
353.3535,8563602,745
353.4869,1293347,719
353.4936,2523310,745
353.5111,32255,840
353.6305,1290764,744
354.1718,24085,915
354.1823,105542,715
354.1932,247689,493
354.204,52913304,745
354.2197,382405,812
354.2374,162338,594
354.2401,43070,382
354.274,33459,849
354.3014,1310086,856
354.31,219430,1081
354.3561,1696031,744
354.5003,534323,744
355.0057,35567,708
355.0464,5934626,492
355.0999,1072891,439
355.1193,320218,372
355.1191,185568,482
355.1188,99556,632
355.1188,21144,776
355.1443,22733,485
355.1585,640062,1045
355.1769,143196,360
355.1799,79166,621
355.1996,16029700,744
355.1985,59167,467
355.2122,49203,618
355.216,327651,843
355.2124,19328,453
355.2283,940580,1012
355.2283,256543,862
355.249,190603,635
355.2493,750217,762
355.2859,3042978,1073
355.2858,15217650,877
355.2858,452859,663
355.3042,259395,840
355.3031,298736,923
355.295,225816,1065
355.3219,6235643,1029
355.3521,22916,733
355.438,148681,1094
355.4375,349276,879
355.4738,41697,1035
355.5815,73931,879
355.5813,13750,1098
355.6164,27475,1058
356.05,814911,487
356.0698,78306,711
356.0902,15272,430
356.1,180940,721
356.103,58511,436
356.1612,36330,1053
356.2021,1587463,744
356.2084,11796,699
356.2318,68626,851
356.2451,184404,616
356.2316,296634,990
356.2529,84284,783
356.2892,1634788,1087
356.2893,3057614,879
356.2894,79616,664
356.3255,853644,1032
357.0021,20430,708
357.0551,54431,51
357.0548,55088,495
357.0618,276234,493
357.0806,40669,612
357.0886,63948,907
357.0886,135028,986
357.0989,455181,715
357.0983,40283,405
357.1161,117313,843
357.1347,8772216,486
357.1349,302078,691
357.1569,113151,303
357.1711,49644,677
357.1735,11278,557
357.1925,484746,436
357.2095,102949,635
357.2075,457105,746
357.2285,12147264,609
357.2531,124684,824
357.2392,32855,593
357.257,884025,1068
357.264,340188,629
357.2867,118175,497
357.2913,98885,1097
357.2842,121927,879
357.3278,49367,1059
357.3807,107395,603
357.4114,17922,1055
357.4322,19121,468
357.9363,38073,747
358.09,11261,907
358.0919,21862,986
358.101,67825,802
358.1385,1637759,494
358.2113,74765,751
358.2322,1837425,603
358.2515,912247,246
358.2617,317397,704
358.2632,20454,815
358.9294,226585,448
358.9371,61028,50
358.9767,1042821,790
359.0555,779803,813
359.0562,52190,888
359.0767,29147,731
359.0775,4217121,517
359.1144,818745,616
359.1139,1309713,364
359.1131,122163,850
359.1304,149735,727
359.1505,391483,476
359.1552,27097,267
359.1711,290177,391
359.187,2116493,664
359.2079,2603420,575
359.2342,103351,604
359.2448,2996102,657
359.2546,121959,241
359.2803,551481,818
359.9329,23803,748
359.979,80291,791
360.0508,2570956,775
360.0585,78586,816
360.081,549723,517
360.1147,123454,846
360.1181,175700,374
360.134,37261,716
360.1604,32235,905
360.1827,201651,695
360.1901,215781,666
360.2114,306676,571
360.239,63224,313
360.2471,12232,634
360.2465,29129,828
360.2584,347126,663
360.2756,160825,818
360.9262,221024,448
360.9736,1033256,790
361.0345,35118,480
361.0533,437904,779
361.0563,10170,455
361.1335,6070247,544
361.1513,635235,307
361.1664,230165,468
361.161,81636,662
361.1682,17952,395
361.2021,958010,649
361.2239,388622,554
361.2228,17811,441
361.2394,550825,826
361.2596,377829,690
361.2756,13201,879
361.2858,80161,566
361.3113,40748,942
361.9769,78354,791
362.0221,633201,766
362.0484,572346,773
362.1254,12787,253
362.1401,94457,814
362.1365,823018,537
362.1545,32289,282
362.1492,10010,618
362.1697,44655,409
362.2055,73587,660
362.2185,34765,290
362.2273,57739,554
362.2406,70799,755
362.923,12391,447
362.9709,270957,791
362.9695,632917,520
363.0515,41284,775
363.0644,15983,650
363.1125,10629,559
363.1408,230265,708
363.1674,157056,358
363.1817,721095,531
363.1808,99995,359
363.2021,1507121,383
363.1978,12370,677
363.2177,169277,686
363.2219,1011145,844
363.2176,21431,519
363.2393,165230,468
363.2542,367408,810
363.2911,223485,996
364.0196,292549,767
364.0993,14400,550
364.1853,79167,561
364.1842,17875,341
364.2057,74235,385
364.213,100356,643
364.225,125317,844
364.2415,10349,836
364.2502,13660,649
364.3226,55837,1087
365.0735,11150,666
365.1027,44643,619
365.1645,9250571,599
365.1823,33753,255
365.1967,1096595,408
365.1971,441813,565
365.2129,1955454,986
365.2183,180154,322
365.233,520569,646
365.2372,10013,1146
365.2372,22161797,894
365.2384,20015,1150
365.2701,222723,810
365.2715,13597,677
365.3067,158872,990
365.3176,165121,624
365.3497,16975,493
365.3658,14837,1006
365.3914,379688,899
365.4647,11320,580
365.5365,49881,907
366.0929,47272,669
366.1253,67968,924
366.1674,1334381,605
366.2002,184429,502
366.216,552007,1004
366.2298,13412,634
366.24,3617130,897
366.2643,11199,615
366.2658,16133,733
366.2577,10545,1143
366.2732,10197,821
366.9835,44930,714
367.0826,23230,610
367.1064,21317,52
367.119,475199,656
367.1287,11840,920
367.1586,1076576,483
367.1634,439770,591
367.1761,13979,310
367.1802,1901429,710
367.1802,44116,425
367.2127,441611,614
367.2121,264195,521
367.2123,193105,394
367.2168,15041366,788
367.2278,66902,1030
367.2358,621506,884
367.2415,1086815,1145
367.2494,268304,672
367.2646,147118,1043
367.2862,691476,929
367.3224,1242677,1084
367.3341,165155,942
367.3396,109341,1084
367.3586,11376456,1055
367.3708,245454,806
367.5131,601474,1080
367.516,126608,816
367.6574,200975,1079
367.7963,14262,1070
368.0715,1403751,726
368.1222,46511,658
368.1504,17112050,764
368.1617,84363,495
368.1837,98629,709
368.1871,508081,825
368.2163,32743,517
368.2155,18920,433
368.2157,18410,346
368.2202,2469362,796
368.245,78010,1146
368.2394,22487,907
368.2544,17390,582
368.2486,10613,1144
368.2684,21733,1037
368.2827,163230,913
368.3048,293053,721
368.3176,2424515,887
368.3257,294099,1124
368.3374,22100,924
368.362,4633105,1076
368.4523,10263,721
368.5173,103369,1092
368.6613,19417,1079
368.9768,605503,577
369.0745,158850,726
369.1182,42179,52
369.1538,2920129,764
369.1746,32695,1084
369.1755,118722,521
369.1958,283266,637
369.1914,1001822,286
369.1906,53833,808
369.1916,35374,413
369.2155,636953,797
369.2289,243891,651
369.2406,11444,1175
369.2445,4726838,975
369.2456,35591,735
369.2649,432483,765
369.3016,8586659,1123
369.3025,3682636,918
369.3206,185367,1083
369.3193,253836,887
369.3376,3521662,1061
369.3645,514900,1080
369.3985,147461,959
369.4565,407634,1135
369.4563,588680,934
369.4921,39510,1073
369.5456,46722,975
369.602,201896,934
369.602,111255,1135
369.6379,12213,1074
369.7417,15848,939
369.9803,31629,608
370.0712,26393,690
370.1295,194368,495
370.1568,227634,748
370.1946,117079,294
370.2001,11653,657
370.2145,21378,1022
370.2174,58521,817
370.2248,12542,642
370.2482,1205059,959
370.2605,266732,655
370.2692,30823,770
370.302,5469897,933
370.3047,2071727,1127
370.3156,210504,917
370.3414,1134396,1072
370.4602,31635,936
371.0412,7051285,499
371.0766,25068,535
371.1138,3921844,446
371.1377,1116016,465
371.1509,44381,669
371.1709,12521,482
371.1894,34926,574
371.1949,37203,483
371.1972,13128,278
371.2075,141320,470
371.2443,25564798,639
371.2634,31446,708
371.2499,116917,959
371.2675,30591,430
371.281,70186,981
371.2807,391124,768
371.2924,5382293,933
371.3078,306203,1134
371.3319,167890,996
371.3441,54508,1073
371.3997,1175531,650
371.5453,364166,650
372.0447,973661,501
372.0907,38554,442
372.1171,572935,449
372.1409,113689,453
372.2476,3723886,637
372.2506,33371,326
372.2766,86978,903
372.2839,26375,773
372.295,1092246,938
372.3126,298853,1035
372.3199,20930,991
372.4046,57986,650
372.945,102939,584
373.0211,360100,449
373.0462,71727,505
373.0461,23611,824
373.0565,467729,423
373.0932,28457841,842
373.0935,244130,599
373.1208,26044,440
373.1298,526690,607
373.1294,3662549,400
373.1841,2356255,680
373.1869,12980,322
373.1874,230779,432
373.2036,15507,568
373.2042,12883,695
373.2237,889277,639
373.2229,84275,465
373.2381,11741,639
373.2489,494683,842
373.2503,878445,652
373.2707,172034,991
373.2755,178206,813
373.2961,76676,865
373.3241,32278,662
373.3965,11977,844
374.0245,38120,449
374.0604,36271,414
374.0666,53543,822
374.0966,4309000,840
374.1169,288659,804
374.133,687196,392
374.1326,83290,626
374.1619,126481,430
374.1612,45052,555
374.1723,237101,676
374.188,68412,691
374.1982,21451,869
374.2193,50829,411
374.2222,586332,241
374.2264,153898,621
374.2709,542069,862
374.2922,34055,938
374.2911,26665,719
374.3282,360891,980
374.9421,102195,584
375.0213,905426,575
375.063,20882,858
375.0773,177942,752
375.0992,417184,842
375.109,865130,528
375.1091,139753,632
375.1386,42697,391
375.1663,2049342,304
375.1656,20106,905
375.1784,185572,696
375.1818,1084936,513
375.2028,148694,402
375.2249,70919,245
375.2189,46123,676
375.2544,15076,900
375.2538,30609,574
375.2756,1274698,739
375.2748,217607,843
375.2759,34313,996
375.2757,22280,502
375.2909,310015,1022
375.3314,10923,1000
376.0245,111150,582
376.1058,1423555,803
376.1127,131475,531
376.1552,92148,854
376.1699,236210,307
376.1851,169667,494
376.192,21506,902
376.2194,125564,241
376.253,25936,778
376.2793,81305,738
376.2852,14175,1143
377.019,282220,567
377.0608,418945,580
377.0865,76885,50
377.1032,157876,567
377.1088,110943,804
377.1414,11685,500
377.1566,593534,757
377.1611,26027,342
377.1972,300129,507
377.1985,229358,689
377.2375,458082,868
377.2543,101330,519
377.2734,292594,1011
377.2706,57119,817
377.3062,672036,1055
378.0225,33749,564
378.0509,98033,698
378.204,66577,697
378.1995,14600,463
378.2136,21494,895
378.2406,23917,868
378.2772,58063,1008
378.3107,64849,1055
379.0562,13654,550
379.1586,20516,987
379.1767,161614,425
379.1788,332068,579
379.178,33640,443
379.2129,673928,644
379.2123,257293,517
379.2342,408649,365
379.218,371023,621
379.2508,10345,675
379.2675,55804,1175
379.2687,818932,1137
379.2844,120548,863
379.3222,136858,1048
380.2025,10191,610
380.2089,52928,481
380.2169,82075,631
380.2441,112478,641
380.281,57854,704
380.3175,203621,860
380.9404,13652,743
381.0537,15199,550
381.0987,20582,545
381.1183,35185,678
381.1192,17243,340
381.1597,14658,574
381.1747,394055,1062
381.1956,11885,1145
381.1956,103999,594
381.1966,79085,756
381.1924,63322,463
381.2082,416693,789
381.2079,4550140,620
381.2336,104921009,837
381.2284,761285,591
381.2489,5800003,832
381.2477,24036,617
381.2649,22867,703
381.265,30784,892
381.3015,493405,981
381.3013,77920,823
381.3018,24449,1087
381.3379,1815637,1126
381.3376,649402,1053
381.3746,802216,1184
381.3903,4871599,835
381.4946,119672,1040
381.536,1908552,835
381.6424,28615,1040
381.678,395027,837
382.1663,3737518,774
382.1768,32873,1034
382.1956,31973,423
382.1873,13790,730
382.2112,882467,621
382.2106,31435,862
382.211,99111,744
382.2354,36455893,835
382.2324,63263,545
382.3059,57868,981
382.3047,13257,876
382.3331,4103287,940
382.3417,318303,1126
382.3412,122525,1053
382.3778,126296,1183
382.393,767080,837
382.4899,15285,942
382.544,31849,837
382.9375,17825,743
383.0441,98843,486
383.0738,56505,552
383.1138,471963,509
383.1518,17848,527
383.1772,1622683,681
383.1738,14377,473
383.19,4087086,1143
383.1881,1782476,625
383.2069,91132,422
383.2125,460621,716
383.2317,10243481,835
383.2533,32756,565
383.2812,261081,849
383.281,666857,741
383.3008,12997,1060
383.3155,22375,731
383.3175,3819237,1162
383.3174,16625257,984
383.3334,1114622,939
383.3358,1334091,1145
383.3532,19572481,1107
383.3637,24863,956
383.4751,514742,990
383.4754,10085,1161
383.5117,743256,1104
383.6243,168631,990
383.6588,276284,1104
383.8013,29555,1108
384.1166,75940,522
384.1901,720437,628
384.1919,919702,1145
384.2138,92840,699
384.2052,12207,462
384.234,1056809,835
384.251,9288290,246
384.2778,11088,702
384.321,693767,1161
384.3208,5126726,985
384.3384,14613,942
384.3566,7064485,1107
384.408,367036,241
384.4791,50783,993
384.5156,88748,1104
384.5565,108486,245
384.6642,17605,1108
384.6989,32587,246
385.0432,101884,486
385.0566,3392807,446
385.0863,10888,51
385.0933,93832,467
385.1159,298197,869
385.1296,134584,451
385.1476,142183,944
385.1814,122595,722
385.1857,24378,240
385.1929,109627,1145
385.2033,11956,813
385.2236,193478,493
385.2395,700814,825
385.2388,23720,1008
385.254,3201826,244
385.2602,8308058,683
385.2744,19112,768
385.2967,275020,1001
385.2962,247592,792
385.296,232130,655
385.3064,773537,944
385.3235,11946,1161
385.3227,491453,989
385.3597,514235,1104
385.4109,53534,246
385.4175,132785,690
386.0594,479085,472
386.1191,13008,868
386.2424,40365,827
386.2564,289511,240
386.2634,1738681,689
386.2919,26073,858
386.2992,40093,657
386.3013,33061,944
386.3627,11832,1108
387.036,7657020,407
387.0625,26245,464
387.0728,267645,453
387.0913,11752,354
387.1088,49514,469
387.1147,2392033,50
387.145,38929028,638
387.1454,141646,944
387.1826,104600,647
387.2023,314101,444
387.2393,5044306,680
387.2383,25467,503
387.2652,164086,692
387.2501,12777,566
387.2767,1558176,728
387.2765,519301,1045
387.3036,931955,638
387.2913,101747,892
387.3226,177980,899
387.3993,21065,681
387.4526,256660,641
388.0398,959080,405
388.0823,161216,863
388.118,171069,50
388.1305,498707,544
388.1486,7874655,638
388.177,74457,565
388.2065,12991,460
388.2428,732655,671
388.2711,31167,706
388.2791,10853,1046
388.2794,312183,746
388.3073,699880,914
388.3437,62113,880
389.0416,52611,414
389.0513,433823,563
389.0664,51538,870
389.0882,2200947,595
389.1248,27256,413
389.1332,92850,544
389.1514,784241,638
389.1818,2248947,350
389.1804,185208,755
389.1978,64923,593
389.1971,39356,473
389.2183,719688,461
389.255,148662,698
389.2709,190953,933
389.2705,22306,605
389.2696,58565,799
389.2921,54409,789
389.2908,18079,555
389.3064,1372895,1058
389.3075,265745,967
390.0558,40602,566
390.0785,10563,864
390.0919,206971,609
390.1852,235664,347
390.2015,15687,550
390.2211,49091,436
390.2711,30151,899
390.3103,244750,1059
391.0765,119176,835
391.1618,68693,562
391.1792,38070,537
391.2536,359134,919
391.2527,38458,808
391.2702,379195,457
391.2707,41616,660
391.2859,642148,930
391.8823,86841,675
392.1003,42690,798
392.1315,32462,869
392.1857,16383,684
392.2561,46328,917
392.2895,51710,933
392.8905,326813,437
393.0169,692191,902
393.0551,73258,586
393.075,215499,832
393.105,13429,760
393.0986,23461,512
393.1328,138037,694
393.1512,662035,718
393.1585,16179,375
393.1934,738937,582
393.1961,82300,685
393.2131,140462,354
393.2276,110153,533
393.2325,10810,867
393.2294,12598,592
393.2502,8186124,731
393.2497,2197159,426
393.2689,80506,981
393.2676,12011,1141
393.3384,123100,1087
393.3488,132893,710
393.3745,120263,1077
393.375,59506,966
393.4101,26634,734
393.8792,120930,676
394.02,51429,883
394.1783,165936,500
394.1992,73720,584
394.2315,18130,533
394.2534,1357525,728
394.2537,269032,430
394.2966,2013072,843
394.3332,61255,895
394.3409,10773,1091
394.8867,450773,437
395.0143,381410,947
395.0324,841582,804
395.1138,12765,589
395.1358,14810,383
395.1724,12414,307
395.1757,14074,564
395.1881,15086,439
395.2074,294686,467
395.2119,660763,804
395.2093,707475,570
395.229,95935,308
395.2478,4462547,812
395.2628,93006,867
395.2811,191981,965
395.2998,330668,829
395.3174,242492,1030
395.3173,67069,1105
395.3168,73407,839
395.3527,168721,1080
395.3541,33087,1160
395.4088,47181,873
395.8762,44283,676
395.8905,40127,437
396.0164,32695,948
396.0352,14649,804
396.0587,17344,400
396.1819,217535,804
396.2028,22783,583
396.2053,11630,433
396.2174,45426,912
396.2166,26520,1113
396.2137,112270,558
396.2512,857494,864
396.2478,39010,632
396.2751,17305,652
396.2666,16676,867
396.3222,122627,901
396.3209,11434,1118
396.3486,1061880,991
396.8837,176432,437
396.9717,164914,656
396.9891,21069,427
397.011,29399,948
397.0301,367743,805
397.0616,1293312,355
397.085,185269,591
397.1295,204749,545
397.1552,17093,463
397.1868,36134,358
397.2034,142821,601
397.2061,12277,771
397.2021,20820,1005
397.2054,11893,1183
397.228,102299560,757
397.2233,122967,425
397.2473,118081,874
397.2606,78111,732
397.2969,224875,794
397.2968,106296,898
397.3138,46548,1121
397.3122,12024,999
397.3317,397169,773
397.3334,2205592,1026
397.3336,300481,1178
397.3507,180273,995
397.3689,7489172,1137
397.3887,5179854,757
397.4944,265771,1047
397.5292,67782,1135
397.537,1856345,757
397.6448,19056,1049
397.6828,477062,749
397.68,14061,1144
398.0632,192903,341
398.089,22571,591
398.1725,15979,666
398.2189,84358,495
398.2259,16640,387
398.2301,37632156,757
398.2557,49913,610
398.2916,130928,806
398.3364,2483265,1044
398.3287,75533,871
398.3361,74868,774
398.3415,21142,1027
398.3726,1693088,1137
398.3925,771984,755
398.5416,55984,728
398.937,38374,795
398.9375,9388026,584
398.9545,1048340,759
398.9858,13364,427
399.0602,43032,347
399.0722,55133,507
399.0979,478661,584
399.108,175091,455
399.1099,12541,347
399.1089,33902,529
399.1272,16761,841
399.1718,86604,558
399.182,677547,566
399.2173,10116,749
399.2122,43592,642
399.2263,11361821,746
399.239,2083127,532
399.2545,25729,974
399.2556,17638,771
399.2758,9055685,721
399.2755,79492,921
399.2959,14103,884
399.3114,208589,695
399.3178,1302183,1032
399.3121,285266,850
399.3346,105857,1054
399.3759,111688,1137
399.394,96298,614
399.4362,218424,737
399.4382,51788,738
399.5885,31538,725
399.9403,424250,592
399.958,74073,757
400.1047,25182,615
400.1119,27616,455
400.1847,40488,566
400.2289,1195088,756
400.2428,269091,532
400.2793,1477428,722
400.3155,41073,695
400.3125,11966,933
400.3156,22613,837
400.325,178905,1046
400.9334,907138,581
400.9524,230949,757
401.0296,36225,702
401.0884,1015684,380
401.1434,15972,952
401.1871,312608,592
401.1819,14185,373
401.1866,24944,290
401.201,366407,596
401.2188,959179,501
401.2333,141819,974
401.2406,363082,240
401.255,1034866,734
401.2715,22446,1035
401.27,10289,597
401.2807,295708,738
401.2925,459379,1057
401.2916,811555,871
401.3056,593406,1007
401.3061,76990,668
401.9358,24959,614
402.0373,39979,684
402.0914,36144,392
402.1876,171091,625
402.2225,51623,502
402.2371,36534,636
402.2435,32799,245
402.2584,218663,786
402.2963,132841,933
402.3016,328629,860
402.3099,482384,1054
402.9562,45820,604
403.0674,140719,498
403.1029,21202,613
403.1026,10557,676
403.1192,18759,792
403.1408,1048972,497
403.1795,84882,584
403.1975,4124150,392
403.2134,10511,682
403.2141,19015,544
403.2339,5449035,490
403.2498,176463,842
403.2497,36581,727
403.2654,32656,1100
403.2863,122623,990
403.2858,172851,1133
403.3067,43039,610
403.3056,27029,950
403.3064,574021,835
403.3145,28216,1060
403.3095,13083,924
403.3213,12708,1116
403.3598,10521,383
404.0704,12053,764
404.1051,350955,49
404.1441,118246,497
404.1757,11949,659
404.2013,1049761,379
404.2376,1003203,478
404.2551,24431,841
404.2814,117346,985
404.2893,24068,1133
404.9535,43756,620
405.0121,193016,349
405.0116,37738,572
405.0725,715216,802
405.0988,182135,723
405.156,426030,420
405.1606,13386,652
405.1773,97909,330
405.1868,214257,857
405.1973,229040,661
405.2026,63822,384
405.2237,23645,1000
405.2408,72256,464
405.2502,61166,567
405.2654,10652016,1081
405.2654,111097,673
405.2857,137118,707
405.3016,790795,951
405.4272,158900,1082
405.5794,65303,1083
406.0148,23181,349
406.0766,48643,804
406.0841,22528,726
406.1593,62541,427
406.1903,27401,873
406.2683,2381009,1083
406.305,74734,976
406.9053,1284453,666
407.0109,11611,349
407.0541,26043850,648
407.0702,100911,803
407.0991,106498,546
407.1717,260511,393
407.18,10564,606
407.2159,289010,658
407.2078,1279909,454
407.229,1389363,395
407.2179,40642,645
407.2473,91791,688
407.2653,253240,475
407.2718,220206,1082
407.2649,16526,664
407.2809,1683068,803
407.3163,60797,949
407.3545,10726,1143
407.3698,47449,644
407.9086,134672,675
408.0359,70302,624
408.0578,4020443,648
408.2115,116679,456
408.2246,17244,895
408.2324,53624,412
408.2839,302529,806
408.9023,1688816,655
408.9589,13986,634
409.0453,10459,668
409.0519,7775440,647
409.0968,23535,51
409.107,95096,391
409.151,105781,432
409.187,18525,494
409.1908,361346,595
409.2083,12252,280
409.2208,18289,646
409.2276,788624,846
409.2442,238391,348
409.2311,12033,675
409.2637,22963376,923
409.2951,76280,809
409.2859,86270,931
409.3333,244686,1074
409.344,273604,829
409.3694,276899,1111
409.4266,324275,924
409.5797,53709,926
409.9061,191676,676
410.0553,1081676,646
410.1539,18426,432
410.1975,277907,791
410.2198,11332,628
410.2308,111040,846
410.267,4055477,923
410.2923,11517,687
410.3294,77386,1020
410.3464,31465,823
410.3644,2084558,1045
410.372,55937,1111
410.8993,714452,666
411.0049,283927,511
411.0578,16468,649
411.1005,70256,626
411.159,23325,438
411.1812,101342,685
411.2051,65536,499
411.2021,23168,358
411.2064,833827,725
411.2271,21899,847
411.2428,10964036,808
411.2388,39338,546
411.2635,832922,924
411.2764,10139,777
411.2752,11939,642
411.3122,399012,939
411.3232,32169,652
411.3301,86813,975
411.3468,299806,831
411.3488,14582817,1080
411.3663,428017,1045
411.3849,2424851,1168
411.4051,254861,825
411.5122,434067,1088
411.512,55342,989
411.56,94479,825
411.6643,121327,1087
411.8127,14988,1091
411.9036,80829,675
412.008,31802,441
412.114,12157,556
412.2096,22120,729
412.2347,238868,539
412.2464,1707349,811
412.2645,26108,925
412.3074,195493,800
412.3152,16275,939
412.3521,4666542,1075
412.3514,72910,831
412.3883,561795,1167
412.5183,25473,1091
412.8977,116353,675
412.9667,890089,581
413.0017,153533,511
412.9983,13092,627
413.1249,970663,523
413.13,31294,608
413.1609,689646,492
413.1621,143541,675
413.2163,15397,335
413.2216,351736,680
413.2209,43855,529
413.2426,686031,806
413.2554,29862,582
413.2722,23524,974
413.2915,4319449,768
413.306,590424,939
413.3291,635646,995
413.3636,2251335,1084
413.3916,23691,1166
413.5026,25839,924
413.9703,97991,608
414.0061,17621,441
414.1212,172731,676
414.1287,125744,521
414.1559,11284,721
414.1645,128702,501
414.1931,11145,814
414.2175,15467,740
414.2453,58113,825
414.2695,13259,623
414.295,710388,768
414.308,48720,964
414.3237,204384,971
414.3428,339719,959
414.3537,12555,1091
414.3675,313944,1080
414.9503,625909,801
414.985,23666,890
414.9948,13812,628
415.0008,15222,441
415.0672,31180321,489
415.1039,13269,413
415.1728,14766,515
415.1773,608530,703
415.1932,19149,592
415.1979,172313,415
415.2177,532711,539
415.2345,936871,970
415.2337,5291684,534
415.2355,372562,1088
415.2511,9995948,825
415.2707,1645889,775
415.2961,234358,788
415.306,53339,940
415.3072,1078067,1133
415.3189,9625103,922
415.3181,53655,724
415.3219,7677500,1109
415.3411,169416,1006
415.385,143138,489
415.4141,72934,827
415.4821,138115,852
415.4854,41790,1117
415.4867,13916,1000
415.5345,27507,480
415.9535,26545,799
416.071,6568922,494
416.0986,10273,482
416.2299,104044,401
416.2376,823647,544
416.2379,65207,967
416.2538,2233444,824
416.2738,394995,787
416.2896,140077,736
416.3103,132433,1134
416.3137,41407,906
416.3226,2041360,919
416.3255,1658037,1117
416.3388,280669,1016
416.3752,238695,1022
416.9479,180443,801
417.073,779379,485
417.0734,37380,690
417.0828,256945,457
417.1015,56515,534
417.1562,36920,477
417.2136,20544632,440
417.214,46329,901
417.23,381357,548
417.2406,570727,1167
417.2565,143685,826
417.2392,12937,983
417.2495,129983,544
417.2661,3223459,773
417.2862,110761,805
417.3013,784851,664
417.3024,50735,1021
417.3224,194744,885
417.3228,342259,601
417.3287,88801,1117
417.3281,19279,998
417.3356,27272,825
417.3781,713936,418
417.3779,45435,1001
417.4302,11509,753
417.533,198479,421
418.0853,16670,457
418.0924,12306,742
418.1807,22273,546
418.2169,6650985,427
418.2428,53414,1147
418.2321,11477,544
418.2689,654124,771
418.2974,132141,863
418.3053,109095,666
418.3056,28630,1068
418.3253,14775,632
418.974,144573,655
419.0628,66948,343
419.0665,10039,539
419.1013,32745,421
419.1352,493754,377
419.1565,10915,317
419.151,11711,558
419.172,42438,598
419.1929,17330,302
419.1933,51480,476
419.2075,16079,901
419.219,772816,418
419.2457,181645,880
419.2451,11778,782
419.2446,130067,610
419.2649,405220,599
419.272,31116,771
419.281,40798669,719
419.3027,744442,979
419.3013,833730,751
419.3174,9397041,961
419.3172,121782,583
419.3204,231729,1050
419.4461,1101090,717
419.4476,117675,714
419.5942,65959,713
419.6009,211478,729
419.749,23150,713
420.2681,63614,611
420.2843,12098355,718
420.3057,59319,945
420.3208,1902591,963
420.4494,113229,714
420.6053,12318,713
420.921,208029,634
421.1061,44069,907
421.136,33182,847
421.1514,10559,521
421.15,25503,355
421.1829,210155,813
421.1875,1934075,478
421.201,141453,650
421.2281,96176779,766
421.2177,31110,968
421.2631,51366,953
421.2591,12804,488
421.2602,78435,673
421.2808,166027,524
421.2949,3803707,841
421.2869,1213524,716
421.2985,11565,809
421.3321,222808,945
421.353,11255,439
421.3698,50958,1124
421.3931,3888295,765
421.5472,1304758,766
421.6975,201066,765
422.0791,13668,657
422.1903,260799,472
422.2198,61018,814
422.2304,32213347,766
422.2852,655369,796
422.3001,401427,861
422.3282,1512986,923
422.3952,318336,765
422.5523,44788,765
422.9188,297455,634
423.0494,422217,659
423.0773,912964,723
423.1298,34092,329
423.1668,632279,483
423.1666,1069061,377
423.1828,100951,566
423.1948,14103,438
423.2042,32601,622
423.2272,8948415,765
423.2423,42627,621
423.2602,646592,387
423.2907,515448,1032
423.2996,53520,890
423.3307,311377,914
423.3328,13683,380
423.3481,90436,933
423.3485,54415,1116
423.385,1889203,1138
424.0531,13793,650
424.0804,42261,723
424.1701,224872,406
424.2296,1037345,766
424.2639,39492,404
424.2941,190629,1028
424.3438,581062,1030
424.3797,139001,1084
424.388,440932,1138
424.9156,119188,634
425.0471,26579,666
425.0889,122943,552
425.1052,10205,767
425.1246,8913378,605
425.1261,674919,972
425.172,13341,384
425.1857,25835,703
425.1772,13159,481
425.198,12094165,620
425.1977,92111,799
425.2221,70257,600
425.2541,12523,584
425.2591,96080972,850
425.2817,299380,863
425.2912,133190,664
425.3272,67014,725
425.328,573244,891
425.3299,180316,1017
425.3389,132878,607
425.3643,863023,1117
425.3636,67317,629
425.3765,70640,1138
425.3991,88336,1128
425.4251,3239637,849
425.446,36400,669
425.5298,25388,1021
425.5709,79112,849
425.5797,1152417,849
425.7299,83282,805
426.1281,2299684,604
426.1293,126754,971
426.2011,2320479,621
426.2154,16697,463
426.2336,13157,665
426.2618,27809818,850
426.2845,40114,894
426.2879,46769,669
426.3237,195126,918
426.3219,34947,624
426.3317,10464,1033
426.3242,24772,771
426.3317,100427,891
426.368,173597,1121
426.426,178154,848
426.5853,11004,849
426.8775,56078,754
426.9248,37008,868
426.9232,56701,50
426.969,354484,560
427.0935,63865,713
427.1301,150970,617
427.1407,14459,566
427.1772,81262,643
427.2053,249501,623
427.2007,13337,477
427.238,1214554,718
427.2387,13104,515
427.2587,7539839,849
427.2893,618481,765
427.3069,4540381,808
427.3179,19815,1072
427.3281,68639,922
